age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,remediation_timestamp
28.0,Private,187397.0,Hs-Grad,9.0,Never-Married,Other-Service,Other-Relative,Other,Male,0,0.0,48,Mexico,<=50K,2025-03-31T22:02:17.000Z
28.0,Self-Emp-Not-Inc,119793.0,Hs-Grad,9.0,Never-Married,Other-Service,Not-In-Family,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
26.0,Self-Emp-Not-Inc,231714.0,Hs-Grad,9.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
54.0,Private,229272.0,Hs-Grad,9.0,Married-Civ-Spouse,Craft-Repair,Husband,Black,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
66.0,Unknown,68219.0,9th,5.0,Married-Civ-Spouse,Unknown,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
61.0,Self-Emp-Not-Inc,268831.0,Hs-Grad,9.0,Married-Civ-Spouse,Sales,Husband,White,Male,0,0.0,53,United-States,<=50K,2025-03-31T22:02:17.000Z
45.0,Self-Emp-Not-Inc,149640.0,Prof-School,15.0,Never-Married,Prof-Specialty,Not-In-Family,White,Male,0,0.0,30,United-States,>50K,2025-03-31T22:02:17.000Z
29.0,Private,261725.0,Bachelors,13.0,Never-Married,Adm-Clerical,Not-In-Family,White,Female,0,0.0,35,United-States,<=50K,2025-03-31T22:02:17.000Z
74.0,Private,161387.0,Hs-Grad,9.0,Divorced,Handlers-Cleaners,Not-In-Family,White,Female,0,0.0,16,United-States,<=50K,2025-03-31T22:02:17.000Z
61.0,Local-Gov,260167.0,Hs-Grad,9.0,Widowed,Prof-Specialty,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
27.0,Private,200928.0,Some-College,10.0,Never-Married,Sales,Own-Child,White,Male,0,0.0,22,United-States,<=50K,2025-03-31T22:02:17.000Z
53.0,Federal-Gov,155594.0,Bachelors,13.0,Married-Civ-Spouse,Prof-Specialty,Husband,White,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
57.0,Self-Emp-Not-Inc,79539.0,Hs-Grad,9.0,Married-Civ-Spouse,Farming-Fishing,Husband,Asian-Pac-Islander,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
41.0,Private,469454.0,Some-College,10.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
45.0,Private,331482.0,Bachelors,13.0,Married-Civ-Spouse,Prof-Specialty,Husband,White,Male,0,0.0,50,United-States,<=50K,2025-03-31T22:02:17.000Z
43.0,Private,225193.0,Hs-Grad,9.0,Married-Civ-Spouse,Sales,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
29.0,Private,82393.0,Hs-Grad,9.0,Married-Civ-Spouse,Other-Service,Own-Child,Asian-Pac-Islander,Male,0,0.0,25,Philippines,<=50K,2025-03-31T22:02:17.000Z
65.0,Unknown,37170.0,7th-8th,4.0,Married-Civ-Spouse,Unknown,Husband,White,Male,0,0.0,20,United-States,<=50K,2025-03-31T22:02:17.000Z
41.0,Private,58484.0,Bachelors,13.0,Married-Civ-Spouse,Exec-Managerial,Wife,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
31.0,Local-Gov,156464.0,Bachelors,13.0,Never-Married,Prof-Specialty,Other-Relative,White,Male,0,0.0,40,Unknown,<=50K,2025-03-31T22:02:17.000Z
50.0,Private,344621.0,Hs-Grad,9.0,Divorced,Machine-Op-Inspct,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
52.0,Private,174752.0,Hs-Grad,9.0,Married-Civ-Spouse,Sales,Husband,White,Male,0,0.0,60,United-States,>50K,2025-03-31T22:02:17.000Z
18.0,Self-Emp-Inc,174202.0,Hs-Grad,9.0,Never-Married,Transport-Moving,Own-Child,White,Male,0,0.0,60,United-States,<=50K,2025-03-31T22:02:17.000Z
26.0,Private,261203.0,7th-8th,4.0,Never-Married,Other-Service,Unmarried,Other,Female,0,0.0,30,Unknown,<=50K,2025-03-31T22:02:17.000Z
57.0,Private,316000.0,Hs-Grad,9.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
29.0,Private,246933.0,Hs-Grad,9.0,Never-Married,Adm-Clerical,Other-Relative,White,Male,0,0.0,40,Mexico,<=50K,2025-03-31T22:02:17.000Z
34.0,Private,264651.0,Hs-Grad,9.0,Married-Civ-Spouse,Machine-Op-Inspct,Husband,White,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
43.0,Private,99185.0,Hs-Grad,9.0,Divorced,Adm-Clerical,Unmarried,White,Female,0,0.0,58,United-States,<=50K,2025-03-31T22:02:17.000Z
39.0,Private,176186.0,Some-College,10.0,Married-Civ-Spouse,Machine-Op-Inspct,Husband,White,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
28.0,Private,100219.0,Hs-Grad,9.0,Never-Married,Machine-Op-Inspct,Own-Child,White,Male,0,0.0,45,United-States,<=50K,2025-03-31T22:02:17.000Z
32.0,Private,46691.0,Bachelors,13.0,Never-Married,Adm-Clerical,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
28.0,State-Gov,297735.0,Prof-School,15.0,Never-Married,Prof-Specialty,Not-In-Family,White,Male,0,0.0,90,United-States,<=50K,2025-03-31T22:02:17.000Z
25.0,Private,189656.0,Bachelors,13.0,Never-Married,Tech-Support,Not-In-Family,White,Male,0,0.0,60,United-States,>50K,2025-03-31T22:02:17.000Z
54.0,Local-Gov,224934.0,Masters,14.0,Married-Civ-Spouse,Prof-Specialty,Husband,White,Male,0,0.0,50,United-States,>50K,2025-03-31T22:02:17.000Z
48.0,Self-Emp-Inc,149218.0,Bachelors,13.0,Married-Civ-Spouse,Farming-Fishing,Husband,White,Male,0,0.0,70,United-States,>50K,2025-03-31T22:02:17.000Z
51.0,Private,158508.0,Some-College,10.0,Divorced,Exec-Managerial,Not-In-Family,White,Female,0,0.0,36,United-States,<=50K,2025-03-31T22:02:17.000Z
67.0,State-Gov,261203.0,7th-8th,4.0,Married-Civ-Spouse,Transport-Moving,Husband,White,Male,0,0.0,35,United-States,<=50K,2025-03-31T22:02:17.000Z
17.0,Private,309504.0,10th,6.0,Never-Married,Sales,Unmarried,White,Female,0,0.0,24,United-States,<=50K,2025-03-31T22:02:17.000Z
24.0,State-Gov,324637.0,Some-College,10.0,Never-Married,Other-Service,Not-In-Family,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
25.0,Private,267426.0,Hs-Grad,9.0,Married-Civ-Spouse,Handlers-Cleaners,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
68.0,Unknown,229016.0,Hs-Grad,9.0,Married-Civ-Spouse,Unknown,Wife,White,Female,0,0.0,25,United-States,<=50K,2025-03-31T22:02:17.000Z
54.0,Private,46401.0,Some-College,10.0,Divorced,Other-Service,Not-In-Family,White,Female,0,0.0,47,United-States,<=50K,2025-03-31T22:02:17.000Z
32.0,Private,114288.0,Hs-Grad,9.0,Divorced,Prof-Specialty,Own-Child,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
61.0,Unknown,203849.0,Some-College,10.0,Divorced,Unknown,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
41.0,Federal-Gov,193882.0,Hs-Grad,9.0,Never-Married,Adm-Clerical,Own-Child,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
53.0,Private,311269.0,Hs-Grad,9.0,Divorced,Other-Service,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
45.0,Private,156117.0,Assoc-Voc,11.0,Divorced,Prof-Specialty,Not-In-Family,White,Female,0,0.0,32,United-States,<=50K,2025-03-31T22:02:17.000Z
64.0,Unknown,169917.0,7th-8th,4.0,Widowed,Unknown,Not-In-Family,White,Female,0,0.0,4,United-States,<=50K,2025-03-31T22:02:17.000Z
51.0,Private,222615.0,Hs-Grad,9.0,Married-Civ-Spouse,Machine-Op-Inspct,Husband,White,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
40.0,Federal-Gov,78036.0,Assoc-Voc,11.0,Married-Civ-Spouse,Prof-Specialty,Wife,White,Female,0,0.0,65,United-States,>50K,2025-03-31T22:02:17.000Z
27.0,Private,380560.0,Hs-Grad,9.0,Never-Married,Farming-Fishing,Other-Relative,White,Male,0,0.0,40,Mexico,<=50K,2025-03-31T22:02:17.000Z
51.0,Private,289436.0,Bachelors,13.0,Married-Civ-Spouse,Exec-Managerial,Husband,White,Male,0,0.0,60,United-States,>50K,2025-03-31T22:02:17.000Z
36.0,Private,749636.0,Some-College,10.0,Divorced,Adm-Clerical,Unmarried,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
34.0,Self-Emp-Inc,154120.0,Hs-Grad,9.0,Never-Married,Farming-Fishing,Own-Child,White,Male,0,0.0,55,United-States,<=50K,2025-03-31T22:02:17.000Z
43.0,Private,105119.0,Hs-Grad,9.0,Married-Civ-Spouse,Adm-Clerical,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
61.0,Federal-Gov,181081.0,Hs-Grad,9.0,Divorced,Adm-Clerical,Own-Child,Black,Female,0,0.0,20,United-States,<=50K,2025-03-31T22:02:17.000Z
31.0,Private,182237.0,10th,6.0,Separated,Transport-Moving,Unmarried,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
34.0,Private,102130.0,Hs-Grad,9.0,Married-Civ-Spouse,Sales,Husband,White,Male,0,0.0,65,United-States,>50K,2025-03-31T22:02:17.000Z
52.0,Private,170562.0,12th,8.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
18.0,Private,240543.0,11th,7.0,Never-Married,Other-Service,Own-Child,White,Female,0,0.0,20,United-States,<=50K,2025-03-31T22:02:17.000Z
37.0,Federal-Gov,187046.0,Some-College,10.0,Married-Civ-Spouse,Prof-Specialty,Husband,White,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
60.0,Private,389254.0,Hs-Grad,9.0,Married-Civ-Spouse,Adm-Clerical,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
47.0,Private,179955.0,Some-College,10.0,Widowed,Transport-Moving,Unmarried,White,Female,0,0.0,25,Outlying-US(Guam-USVI-etc),<=50K,2025-03-31T22:02:17.000Z
21.0,Private,197997.0,Some-College,10.0,Never-Married,Adm-Clerical,Own-Child,White,Male,0,0.0,30,United-States,<=50K,2025-03-31T22:02:17.000Z
40.0,Local-Gov,141649.0,Assoc-Voc,11.0,Married-Civ-Spouse,Protective-Serv,Husband,White,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
26.0,Private,433906.0,Assoc-Acdm,12.0,Never-Married,Other-Service,Not-In-Family,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
48.0,Private,207982.0,Some-College,10.0,Never-Married,Other-Service,Unmarried,Black,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
46.0,Private,175925.0,Some-College,10.0,Married-Civ-Spouse,Farming-Fishing,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
58.0,Private,85767.0,Some-College,10.0,Married-Civ-Spouse,Sales,Husband,White,Male,0,0.0,48,United-States,<=50K,2025-03-31T22:02:17.000Z
32.0,Self-Emp-Inc,281030.0,Hs-Grad,9.0,Never-Married,Craft-Repair,Not-In-Family,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
90.0,Unknown,313986.0,Hs-Grad,9.0,Married-Civ-Spouse,Unknown,Husband,White,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
38.0,Private,396595.0,Some-College,10.0,Married-Civ-Spouse,Craft-Repair,Husband,Asian-Pac-Islander,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
20.0,Unknown,189203.0,Assoc-Acdm,12.0,Never-Married,Unknown,Not-In-Family,White,Male,0,0.0,20,United-States,<=50K,2025-03-31T22:02:17.000Z
43.0,Self-Emp-Not-Inc,163108.0,Some-College,10.0,Married-Civ-Spouse,Farming-Fishing,Husband,White,Male,0,0.0,99,United-States,<=50K,2025-03-31T22:02:17.000Z
17.0,Private,141590.0,11th,7.0,Never-Married,Priv-House-Serv,Own-Child,White,Female,0,0.0,12,United-States,<=50K,2025-03-31T22:02:17.000Z
36.0,Private,137421.0,12th,8.0,Never-Married,Transport-Moving,Not-In-Family,Asian-Pac-Islander,Male,0,0.0,45,Unknown,<=50K,2025-03-31T22:02:17.000Z
45.0,Private,330087.0,Hs-Grad,9.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
51.0,Self-Emp-Not-Inc,204322.0,Hs-Grad,9.0,Married-Civ-Spouse,Transport-Moving,Husband,White,Male,0,0.0,50,United-States,<=50K,2025-03-31T22:02:17.000Z
29.0,Private,50295.0,Some-College,10.0,Married-Civ-Spouse,Exec-Managerial,Husband,White,Male,0,0.0,48,United-States,<=50K,2025-03-31T22:02:17.000Z
35.0,Self-Emp-Not-Inc,147258.0,Assoc-Voc,11.0,Never-Married,Farming-Fishing,Own-Child,White,Male,0,0.0,65,United-States,<=50K,2025-03-31T22:02:17.000Z
19.0,Private,194260.0,Some-College,10.0,Never-Married,Sales,Own-Child,White,Female,0,0.0,20,United-States,<=50K,2025-03-31T22:02:17.000Z
56.0,Private,437727.0,9th,5.0,Married-Civ-Spouse,Sales,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
64.0,Unknown,34100.0,Some-College,10.0,Widowed,Unknown,Not-In-Family,White,Male,0,0.0,4,United-States,<=50K,2025-03-31T22:02:17.000Z
62.0,Unknown,186611.0,Hs-Grad,9.0,Never-Married,Unknown,Not-In-Family,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
24.0,Private,280960.0,Hs-Grad,9.0,Married-Civ-Spouse,Machine-Op-Inspct,Wife,White,Female,0,0.0,24,United-States,<=50K,2025-03-31T22:02:17.000Z
33.0,Private,33117.0,Assoc-Acdm,12.0,Married-Civ-Spouse,Protective-Serv,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
43.0,Private,169628.0,Bachelors,13.0,Never-Married,Sales,Unmarried,Black,Female,0,0.0,35,United-States,>50K,2025-03-31T22:02:17.000Z
22.0,State-Gov,124942.0,Some-College,10.0,Never-Married,Other-Service,Own-Child,White,Male,0,0.0,45,United-States,<=50K,2025-03-31T22:02:17.000Z
44.0,Private,143368.0,Some-College,10.0,Never-Married,Other-Service,Not-In-Family,Black,Male,0,0.0,55,United-States,<=50K,2025-03-31T22:02:17.000Z
37.0,Private,255621.0,Hs-Grad,9.0,Separated,Craft-Repair,Not-In-Family,White,Male,0,0.0,50,United-States,<=50K,2025-03-31T22:02:17.000Z
34.0,Self-Emp-Inc,154227.0,Some-College,10.0,Never-Married,Sales,Not-In-Family,White,Male,0,0.0,75,United-States,<=50K,2025-03-31T22:02:17.000Z
43.0,Private,171438.0,Assoc-Voc,11.0,Separated,Sales,Unmarried,White,Female,0,0.0,45,United-States,<=50K,2025-03-31T22:02:17.000Z
39.0,Private,191524.0,Hs-Grad,9.0,Divorced,Adm-Clerical,Unmarried,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
30.0,Private,377017.0,Some-College,10.0,Married-Civ-Spouse,Handlers-Cleaners,Husband,White,Male,0,0.0,32,United-States,<=50K,2025-03-31T22:02:17.000Z
58.0,Private,192806.0,7th-8th,4.0,Never-Married,Handlers-Cleaners,Not-In-Family,White,Female,0,0.0,33,United-States,<=50K,2025-03-31T22:02:17.000Z
31.0,Unknown,259120.0,Some-College,10.0,Married-Civ-Spouse,Unknown,Wife,White,Female,0,0.0,10,United-States,<=50K,2025-03-31T22:02:17.000Z
45.0,Local-Gov,234195.0,Hs-Grad,9.0,Divorced,Adm-Clerical,Unmarried,White,Female,0,0.0,35,United-States,<=50K,2025-03-31T22:02:17.000Z
30.0,Private,147596.0,Some-College,10.0,Divorced,Adm-Clerical,Unmarried,Black,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
42.0,Private,147251.0,Some-College,10.0,Married-Civ-Spouse,Prof-Specialty,Wife,White,Female,0,0.0,36,United-States,<=50K,2025-03-31T22:02:17.000Z
50.0,Private,176157.0,Masters,14.0,Married-Civ-Spouse,Exec-Managerial,Husband,White,Male,0,0.0,50,United-States,>50K,2025-03-31T22:02:17.000Z
25.0,Local-Gov,176162.0,Assoc-Voc,11.0,Never-Married,Protective-Serv,Own-Child,White,Male,0,0.0,30,United-States,<=50K,2025-03-31T22:02:17.000Z
34.0,Private,384150.0,Bachelors,13.0,Married-Civ-Spouse,Exec-Managerial,Husband,White,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
50.0,Private,107665.0,Some-College,10.0,Married-Civ-Spouse,Sales,Husband,White,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
72.0,Unknown,82635.0,11th,7.0,Married-Civ-Spouse,Unknown,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
60.0,State-Gov,165827.0,Doctorate,16.0,Married-Civ-Spouse,Prof-Specialty,Husband,White,Male,0,0.0,55,United-States,<=50K,2025-03-31T22:02:17.000Z
71.0,Self-Emp-Not-Inc,78786.0,7th-8th,4.0,Married-Civ-Spouse,Farming-Fishing,Husband,White,Male,0,0.0,10,United-States,<=50K,2025-03-31T22:02:17.000Z
22.0,Private,349368.0,Bachelors,13.0,Never-Married,Exec-Managerial,Own-Child,White,Female,0,0.0,30,United-States,<=50K,2025-03-31T22:02:17.000Z
52.0,Private,117674.0,Bachelors,13.0,Never-Married,Prof-Specialty,Not-In-Family,White,Male,0,0.0,38,United-States,<=50K,2025-03-31T22:02:17.000Z
30.0,Private,310889.0,Some-College,10.0,Never-Married,Handlers-Cleaners,Not-In-Family,White,Male,0,0.0,55,United-States,<=50K,2025-03-31T22:02:17.000Z
36.0,Unknown,187167.0,Hs-Grad,9.0,Separated,Unknown,Not-In-Family,White,Female,0,0.0,30,United-States,<=50K,2025-03-31T22:02:17.000Z
40.0,Private,379919.0,Some-College,10.0,Married-Civ-Spouse,Machine-Op-Inspct,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
31.0,Federal-Gov,34862.0,Assoc-Acdm,12.0,Married-Civ-Spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
38.0,Local-Gov,161463.0,Prof-School,15.0,Married-Civ-Spouse,Prof-Specialty,Husband,Black,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
46.0,Private,186410.0,Prof-School,15.0,Never-Married,Exec-Managerial,Not-In-Family,White,Male,0,0.0,50,United-States,>50K,2025-03-31T22:02:17.000Z
57.0,Federal-Gov,62020.0,Prof-School,15.0,Divorced,Exec-Managerial,Not-In-Family,Black,Male,0,0.0,55,United-States,>50K,2025-03-31T22:02:17.000Z
39.0,Private,42044.0,11th,7.0,Married-Civ-Spouse,Transport-Moving,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
42.0,Private,170230.0,Bachelors,13.0,Divorced,Exec-Managerial,Not-In-Family,White,Female,0,0.0,55,United-States,>50K,2025-03-31T22:02:17.000Z
43.0,Private,341358.0,Assoc-Voc,11.0,Married-Civ-Spouse,Sales,Husband,White,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
22.0,Private,199426.0,Some-College,10.0,Never-Married,Sales,Not-In-Family,White,Female,0,0.0,17,United-States,<=50K,2025-03-31T22:02:17.000Z
44.0,Private,89172.0,Bachelors,13.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,50,United-States,>50K,2025-03-31T22:02:17.000Z
22.0,Unknown,148955.0,Some-College,10.0,Never-Married,Unknown,Own-Child,Asian-Pac-Islander,Female,0,0.0,15,South,<=50K,2025-03-31T22:02:17.000Z
37.0,Private,140673.0,Some-College,10.0,Married-Civ-Spouse,Sales,Wife,White,Female,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
20.0,Unknown,71788.0,Some-College,10.0,Never-Married,Unknown,Own-Child,White,Female,0,0.0,18,United-States,<=50K,2025-03-31T22:02:17.000Z
26.0,State-Gov,326033.0,Bachelors,13.0,Never-Married,Adm-Clerical,Not-In-Family,White,Female,0,0.0,80,United-States,<=50K,2025-03-31T22:02:17.000Z
35.0,Private,129305.0,Hs-Grad,9.0,Never-Married,Other-Service,Not-In-Family,White,Male,0,0.0,30,United-States,<=50K,2025-03-31T22:02:17.000Z
28.0,Private,171067.0,Hs-Grad,9.0,Never-Married,Handlers-Cleaners,Own-Child,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
34.0,Private,143582.0,Some-College,10.0,Never-Married,Adm-Clerical,Not-In-Family,Asian-Pac-Islander,Female,0,0.0,35,Japan,<=50K,2025-03-31T22:02:17.000Z
17.0,Unknown,171461.0,10th,6.0,Never-Married,Unknown,Own-Child,White,Female,0,0.0,20,United-States,<=50K,2025-03-31T22:02:17.000Z
18.0,Private,257980.0,Hs-Grad,9.0,Never-Married,Machine-Op-Inspct,Not-In-Family,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
25.0,Private,182866.0,Hs-Grad,9.0,Never-Married,Machine-Op-Inspct,Own-Child,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
44.0,Self-Emp-Inc,69333.0,Bachelors,13.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,50,United-States,>50K,2025-03-31T22:02:17.000Z
61.0,Private,668362.0,1st-4th,2.0,Widowed,Handlers-Cleaners,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
39.0,Private,132879.0,Some-College,10.0,Married-Civ-Spouse,Exec-Managerial,Husband,White,Male,0,0.0,50,United-States,>50K,2025-03-31T22:02:17.000Z
19.0,Unknown,166018.0,Some-College,10.0,Never-Married,Unknown,Own-Child,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
22.0,Private,120518.0,Hs-Grad,9.0,Widowed,Adm-Clerical,Own-Child,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
19.0,Private,183532.0,Some-College,10.0,Never-Married,Handlers-Cleaners,Own-Child,White,Male,0,0.0,25,United-States,<=50K,2025-03-31T22:02:17.000Z
45.0,Private,49298.0,Bachelors,13.0,Never-Married,Tech-Support,Own-Child,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
20.0,Private,157332.0,Some-College,10.0,Never-Married,Adm-Clerical,Own-Child,White,Female,0,0.0,25,United-States,<=50K,2025-03-31T22:02:17.000Z
37.0,Private,213726.0,Hs-Grad,9.0,Divorced,Machine-Op-Inspct,Not-In-Family,Asian-Pac-Islander,Female,0,0.0,40,Philippines,<=50K,2025-03-31T22:02:17.000Z
26.0,Private,31143.0,Some-College,10.0,Never-Married,Craft-Repair,Not-In-Family,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
17.0,Unknown,256173.0,10th,6.0,Never-Married,Unknown,Own-Child,White,Female,0,0.0,15,United-States,<=50K,2025-03-31T22:02:17.000Z
26.0,Private,184872.0,Bachelors,13.0,Married-Civ-Spouse,Exec-Managerial,Wife,White,Female,0,0.0,55,United-States,>50K,2025-03-31T22:02:17.000Z
58.0,Private,202652.0,Hs-Grad,9.0,Separated,Other-Service,Unmarried,White,Female,0,0.0,40,Dominican-Republic,<=50K,2025-03-31T22:02:17.000Z
61.0,Unknown,101602.0,Doctorate,16.0,Married-Civ-Spouse,Unknown,Husband,White,Male,0,0.0,25,United-States,>50K,2025-03-31T22:02:17.000Z
19.0,Private,292590.0,Hs-Grad,9.0,Married-Civ-Spouse,Sales,Other-Relative,White,Female,0,0.0,25,United-States,<=50K,2025-03-31T22:02:17.000Z
36.0,Private,141420.0,Bachelors,13.0,Divorced,Handlers-Cleaners,Not-In-Family,White,Male,0,0.0,30,United-States,<=50K,2025-03-31T22:02:17.000Z
47.0,Private,159389.0,Assoc-Acdm,12.0,Never-Married,Adm-Clerical,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
62.0,Private,254534.0,Some-College,10.0,Married-Civ-Spouse,Sales,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
36.0,State-Gov,89508.0,Prof-School,15.0,Never-Married,Prof-Specialty,Not-In-Family,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
38.0,Self-Emp-Not-Inc,238980.0,Some-College,10.0,Never-Married,Sales,Not-In-Family,White,Male,0,0.0,60,United-States,<=50K,2025-03-31T22:02:17.000Z
54.0,Private,178946.0,Hs-Grad,9.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,48,United-States,>50K,2025-03-31T22:02:17.000Z
31.0,Private,204752.0,Bachelors,13.0,Never-Married,Exec-Managerial,Not-In-Family,White,Male,0,0.0,50,United-States,<=50K,2025-03-31T22:02:17.000Z
26.0,Private,290213.0,Some-College,10.0,Separated,Farming-Fishing,Own-Child,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
41.0,Private,291965.0,Some-College,10.0,Never-Married,Tech-Support,Unmarried,Asian-Pac-Islander,Female,0,0.0,40,Philippines,<=50K,2025-03-31T22:02:17.000Z
52.0,Local-Gov,175339.0,Bachelors,13.0,Married-Civ-Spouse,Protective-Serv,Husband,White,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
28.0,Private,90547.0,Hs-Grad,9.0,Married-Civ-Spouse,Other-Service,Wife,Black,Female,0,0.0,23,United-States,<=50K,2025-03-31T22:02:17.000Z
23.0,Unknown,449101.0,Hs-Grad,9.0,Married-Civ-Spouse,Unknown,Own-Child,White,Female,0,0.0,30,United-States,<=50K,2025-03-31T22:02:17.000Z
